Unnamed: 0,text,label
25036.0,i have struggled to fit all the work in for this module and have felt frustrated at times feeling that my blogs were rushed and although i have read with great interested fellow students blogs i feel i havent interacted as much as i could have done this is a definite area for development,3
25037.0,i feel frustrated irritable even,3
25038.0,im feeling so angry because that was just wasted work from her side,3
25039.0,i seriously considered pulling the offer and i was feeling that we rushed into it all too quickly,3
25040.0,i still feel somewhat dissatisfied with myself,3
25041.0,i stop feeling so mad i ll stop behaving like this,3
25042.0,i was feeling cold and wet most of the time,3
25043.0,id done that though it kind of did a on me and i found myself sympathizing with the demons as the church called them and feeling more disgusted with the people who were supposed to be trying to fight them off,3
25044.0,i just feel really pissed off actually and stressed,3
25045.0,i only feel irritated by it,3
25046.0,i feel tortured here,3
25047.0,i dont want the big buttons simply as i dont feel bothered with nice looking button holes maybe next time i have a suspicion they could be the cause of giving up again so to avoid negativity i ordered extra large red press studs that i will attach using a decorative stitch visible from the outside,3
25048.0,i could give it away but im feeling greedy at the moment,3
25049.0,my classmate got a b for his homework while i only got a c when we got the results he acted as if he did not merit this grade i found that his humility was hypocritical and i found it disgusting,3
25050.0,im thinking that feeling extremely cold yesterday was more down to me brewing something than the actual weather,3
25051.0,i feel im just so greedy that all i care about is myself,3
25052.0,i feel like a failure like i m so fucked up that i have to be medically managed,3
25053.0,i feel very angry but once a simple msg made me blur really blur,3
25054.0,i woke up feeling cranky this morning,3
25055.0,im typing all of these im blowing my nose and feeling extremely cranky,3
25056.0,i just feel like no one cares and no one can be bothered to make the effort and meet up,3
25057.0,i just feel more resentful and tell myself it was better if i did not share with him,3
25058.0,i feel tortured every moment and theres nowhere i can go to get away from it or to get back to what i was used to,3
25059.0,ive missed over a month of training and organised etape prep rides including the etape caledonia and am generally feeling pretty pissed off and depressed about the whole affair so have avoided thinking about it,3
25060.0,im feeling a tad rebellious right now,3
25061.0,i was feeling so angry so upset that i just want to run away,3
25062.0,i used feel frustrated all the time,3
25063.0,i grit my teeth shook my head and spent the next minutes feeling irritated,3
25064.0,i feel tortured by something,3
25065.0,i don t know if i should be feeling this way because it would seem greedy and not nice to expect someone to splurge on the spur of the moment just because i asked,3
25066.0,im feeling disgusted already but seriously though i dont really like to have my pictures taken cause ive always referred to myself as ugly,3
25067.0,i am afrade for his life as some people feel quite hostile towards him,3
25068.0,i determined to have a read of the backdrop and that old feeling it s been a while since i ve bothered to examine adventure path material almost immediately began to emerge what i would call the take away phenomenon,3
25069.0,im happy to have this in my kitchen but it feels like someone rushed this out and cut corners,3
25070.0,i don t feel like i am dissatisfied because i don t have things i think i am dissatisfied because not much is changing in me and i still feel bad at times,3
25071.0,i feel just insulted,3
25072.0,i feel like karen is being far too greedy pushy demanding on all fronts,3
25073.0,i feel like my go to emotion is angry,3
25074.0,i was feeling so spiteful i brought it up and i saw the hurt in his face,3
25075.0,i feared i would feel resentful of her or this process but i dont and i am so happy about that,3
25076.0,i feel i was wronged,3
25077.0,im totally feeling bitchy and resentful about it,3
25078.0,id have to get to the class for eight dance for an hour nine get home ten if im lucky eat i cant eat before a class as dancing when full makes me feel vile sit around digesting etc ish then get to bed and try to sleep before getting up unnaturally early,3
25079.0,i hardly feel like i had a weekend if i dont get fucked up,3
25080.0,i can feel the cold wind,3
25081.0,i also hope you understand why i feel so angry with you when you dont support the hat rule or when you turn up at a school event sans hat yourself,3
25082.0,im grabbing a minute to post i feel greedy wrong,3
25083.0,i feel like i do for every one and the only one who does for me does it with an attitude and is aggravated to be asked,3
